Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i12233687,"Cambridge, MA : Harvard Education Press, 2005.",379.13 W822,,,  -  -    ,1891792652 (pbk.);9781891792656 (pbk.);1891792660 (cloth);9781891792663 (cloth),With the best of intentions : how philanthropy is reshaping K-12 education / edited by Frederick M. Hess.,X
i1223493x,"New Haven : Yale University Press, c2009.",540.92 B792H,,,  -  -    ,9780300123814 (ci : alk. paper);0300123817 (ci : alk. paper),Boyle : between God and science / Michael Hunter.,
i12236597,"New York ; London : Springer, 2009.",006.6 P219C,,,  -  -    ,9781848824690 (pbk.);1848824696 (pbk.),Computer graphics for artists II : environments and characters / Andrew Paquette.,ONLY PRATT
i12236615,"Oxford ; New York : Oxford University Press, 2009.",560.1 B823,,,  -  -    ,9780199548972 (hbk.);0199548978 (hbk.),Darwin's lost world : the hidden history of animal life / Martin Brasier.,
i12236743,"London : Springer, c2008.",006.6 P219,,,  -  -    ,9781848001404 (pbk.);1848001401 (pbk.),Computer graphics for artists : an introduction / Andrew Paquette.,ONLY PRATT
i12237413,"New York : Cambridge University Press, 2009.",333.72097 J92,,,  -  -    ,9780521509985 (hardback);052150998X (hardback);9780521729840 (pbk.);052172984X (pbk.),"The untilled garden : natural history and the spirit of conservation in America, 1740-1840 / Richard W. Judd.",X
i12237590,"New York : Dover Publications, 1983.",627.137 K29,,,  -  -    ,0486244083 (pbk.);9780486244082 (pbk.),The building of the Panama Canal in historic photographs / Ulrich Keller.,X
i12239057,"Englewood Cliffs, N.J., Prentice-Hall [1964]",551.22 H691E,,,  -  -    ,,Earthquakes and earth structure.,X
i12239069,"New York, Whitney Library of Design [1974]",677.643 S559,,,  -  -    ,0823071308;9780823071302,Contract carpeting.,X
i12239495,"Watford : Construction Research Communications, c2002.",307.120941 B884,,,  -  -    ,1860815332;9781860815331,"A sustainability checklist for developments : a common framework for developers and local authorities / Deborah Brownhill, Susheel Rao.",ONLY PRATT
i12244090,"Washington, Museum of History and Technology, Smithsonian Institution; [for sale by the Superintendent of Documents, U.S. Govt. Print. Off.] 1965.",625.26 W5850,,,  -  -    ,,"Cincinnati locomotive builders, 1845-1868 [by] John H. White.",
i12244612,"New York : Farrar, Straus and Giroux, 2010, c2007.",305.24 T239,,,  -  -    ,9780374532116;0374532117,Bright Young People : the lost generation of London's Jazz Age / D. J. Taylor.,ONLY PRATT
i12244855,"New York : Norton, c1984-",330.9005 S797,,,  -  -    ,0887-364X,State of the world : a Worldwatch Institute report on progress toward a sustainable society.,X
i12245306,"New York, NY : Kaplan Pub., c2009.",342.7306 Y59,,,  -  -    ,9781607145554 : $29.95;1607145553,"Crisis and command : the history of executive power, from George Washington to George W. Bush / John Yoo.",X
i12245392,"New York : Alfred A. Knopf, 2009.",327.124 G786A,,,  -  -    ,9780307263636;0307263630,Defend the realm : the authorized history of MI5 / Christopher Andrew.,X
i12249701,"Springfield, Ill., U.S.A. : C.C. Thomas, c1994.",616.8916 M235,,,  -  -    ,0398059179;039806511x,"A consumer's guide to art therapy : for prospective employers, clients, and students / by Susan R. Makin ; with a foreword by Judith R. Rubin.",ONLY PRATT
i12250272,"[New York, Haber Typographers, 1962]",686.224 H114,,,  -  -    ,,One word from Haber ...,ONLY PRATT
i12253558,"Langenthal, Switzerland : Edition Langenthal, 1996.",338.47677 L296A,,,  -  -    ,3952015520;9783952015520,"1886 1996 : 110 Jahre gewobene Geschichte = 110 years woven history / editor, Edition Langenthal.",ONLY PRATT
i1225499x,"Stanford, Calif. : Stanford University Press, 1998.",338.1098 B252,,,  -  -    ,0804726329 (cloth : alk. paper);9780804726320 (cloth : alk. paper),"A Bahian counterpoint : sugar, tobacco, cassava, and slavery in the Recôncavo, 1780-1860 / B.J. Barickman.",X
i12259482,"Oxford ; New York : Oxford University Press, 2009.",569 F512,,,  -  -    ,9780199239184 (hardback);0199239185 (hardback),The humans who went extinct : why Neanderthals died out and we survived / Clive Finlayson.,
i12260976,"Amherst, N.Y. : Prometheus Books, 2010.",123.5 S839,,,  -  -    ,9781616141653 (pbk. : alk. paper);1616141654 (pbk. : alk. paper),My brain made me do it : the rise of neuroscience and the threat to moral responsibility / Eliezer J. Sternberg.,X
i12262493,"Durham, NC : Duke University Press, 2001.",305.80096 S392,,,  -  -    ,0822326787 (cloth : alk. paper);9780822326786 (cloth : alk. paper);0822326736 (pbk. : alk. paper);9780822326731 (pbk. : alk. paper),"Africanizing anthropology : fieldwork, networks, and the making of cultural knowledge in central Africa / Lyn Schumaker.",X
i12262547,"Durham : Duke University Press, 2006.",305.9069 M281,,,  -  -    ,082233755X (cloth : alk. paper);9780822337553 (cloth : alk. paper);0822337681 (pbk. : alk. paper);9780822337683 (pbk. : alk. paper),Native sons : West African veterans and France in the twentieth century / Gregory Mann.,X
i12262572,"Princeton, N.J. : Princeton University Press, c1990.",200.1 M381,,,  -  -    ,0691073570;9780691073576,"Beauty and holiness : the dialogue between aesthetics and religion / James Alfred Martin, Jr.",X
i12262584,"Portsmouth, NH : Heinemann ; Oxford : James Currey, c1996.",394.13 A315,,,  -  -    ,043508996X (Heinemann : pbk. : acid-free paper);9780435089962 (Heinemann : pbk. : acid-free paper);0435089943 (Heinemann : cloth : acid-free paper);9780435089948 (Heinemann : cloth : acid-free paper);085255673X (James Currey : cloth : acid-free paper);9780852556733 (James Currey : cloth : acid-free paper);0852556233 (James Currey : pbk. : acid-free paper);9780852556238 (James Currey : pbk. : acid-free paper),"Drink, power, and cultural change : a social history of alcohol in Ghana, c. 1800 to recent times / Emmanuel Kwaku Akyeampong.",X
i12262675,"Oxford ; New York : Oxford University Press, 2010.",305.8924 J94,,,  -  -    ,9780199297054 (hbk.);0199297053 (hbk.),Trials of the diaspora : a history of anti-Semitism in England / Anthony Julius.,X
i12262687,"Bloomington, IN : Indiana University Press, c2006.",302.224 A258,,,  -  -    ,0253347297 (cloth : alk. paper);9780253347299 (cloth : alk. paper);0253218438 (pbk. : alk. paper);9780253218438 (pbk. : alk. paper),Africa's hidden histories : everyday literacy and making the self / edited by Karin Barber.,X
i12262870,"Berkeley, CA : Peachpit Press, c2009.",070.50285 Q1A,,,  -  -    ,9780321616913 (pbk.);032161691X (pbk.),QuarkXPress 8 : essential skills for page layout and web design / Kelly Kordes Anton and John Cruise.,ONLY PRATT
i12264787,"Bern, Stämpfli [c1960]",629.04 V519,,,  -  -    ,,"Verkehrshaus der Schweiz, Luzern. Maison suisse des transports er communications. Casa svizzera dei trasporti e delle comunicazioni. Swiss Institute of Transport and Communications.",ONLY PRATT
i12265214,"New York : Feminist Press at the City University of New York, 1999, c1996.",305.4096 R177R,,,  -  -    ,1558611665;9781558611665,Across boundaries : the journey of a South African woman leader / Mamphela Ramphele.,ONLY PRATT
i12268409,"Oxford : J. Curry ; Nairobi : E.A.E.P. ; Athens : Ohio University Press, 1999.",306.096 P823,,,  -  -    ,0821413120 (cloth : alk. paper);9780821413128 (cloth : alk. paper);0821413139 (paper : alk. paper);9780821413135 (paper : alk. paper);0852552661 (James Currey);9780852552667 (James Currey);0852552653 (James Currey);9780852552650 (James Currey),The poor are not us : poverty & pastoralism in Eastern Africa / edited by David M. Anderson & Vigdis Broch-Due.,X
i12270118,"Portsmouth, NH : Heinemann ; Oxford : James Currey ; Nairobi : E.A.E.P. ; Dar es Salaam : Mkuki Na Nyota, c1997.",305.4206 G312,,,  -  -    ,0435072544 (cloth : acid-free paper);9780435072544 (cloth : acid-free paper);0435074210 (paper : acid-free paper);9780435074210 (paper : acid-free paper);0852556799 (James Currey : cloth : acid-free paper);9780852556795 (James Currey : cloth : acid-free paper);0852556292 (James Currey : paper : acid-free paper);9780852556290 (James Currey : paper : acid-free paper),"TANU women : gender and culture in the making of Tanganyikan nationalism, 1955-1965 / Susan Geiger.",X
i12270131,"London, New York [etc.] Hyperion Press, 1939.",391 L591N,,,  -  -    ,,"National costumes, designed by Lepage-Medvey; with a preface by André Varagnac. English translation by S.P. Skipwith; Austria, Hungary, Poland, Czecho-Slovakia.",
i12271731,"New York : Scribner, 2009.",364.34 D691H,,,  -  -    ,9781416561590 (hbk.);1416561595 (hbk.);9781416561613 (pbk.);1416561617 (pbk.),Tall man : the death of Doomadgee / Chloe Hooper.,X
i12271810,"Rochester, NY : University of Rochester Press, 2004.",305.552 F196,,,  -  -    ,1580461492 (pbk.);9781580461498 (pbk.),Nationalism and African intellectuals / Toyin Falola.,ONLY PRATT
i12273818,"New York : Noble Desktop, c2008.",070.50285 Q1QUARKE,,,  -  -    ,9781934624050;1934624055,QuarkXPress 8 : step by step training.,ONLY PRATT
i12275633,"New York : Norton [1966,c1961]",326 D892,,,  -  -    ,,Antislavery ; the crusade for freedom in America.,
i12276261,"Portsmouth, NH : Heinemann, 1991.",305.4096 B793,,,  -  -    ,0435080547 (cloth);9780435080549 (cloth);0435080563 (paper);9780435080563 (paper),"Women of Phokeng : consciousness, life strategy, and migrancy in South Africa, 1900-1983 / Belinda Bozzoli, with the assistance of Mmantho Nkotsoe.",X
i12277484,"Philadelphia, Pa. : ASTM, c1985.",628.92 F5235,,,  -  -    ,080310426X;9780803104266,"Fire safety, science and engineering : a symposium / sponsored by ASTM Committee E-5 on Fire Standards and by the Society of Fire Protection Engineers, Denver CO, 26-27 June 1984 ; T.Z. Harmathy, editor.",X
i12280951,"Charlottesville, Va. : Howell Press for the Virginia Historical Society, 2001.",026.973 T784,,,  -  -    ,1574271229 (hardcover);9781574271225 (hardcover);1574271288 (pbk.);9781574271287 (pbk.),Treasures revealed from the Paul Mellon library of Americana / introduction by Robert F. Strohm.,ONLY PRATT
i12281050,"New York : Farrar, Straus and Giroux, 2000.",305.800973 M243,,,  -  -    ,0374240795 (alk. paper);9780374240790 (alk. paper);0374527946;9780374527945,One drop of blood : the American misadventure of race / Scott L. Malcomson.,X
i12282583,"New Haven [Conn.] : Yale University Press, c2010.",305.81 F588,,,  -  -    ,9780300137392 (cl : alk. paper);0300137397 (cl : alk. paper),When London was capital of America / Julie Flavell.,
i12283691,"New York : Simon & Schuster, 2009.",305.9069 M387M,,,  -  -    ,9781416586128 (alk. paper);1416586121 (alk. paper),Enemies of the people : my family's journey to America / Kati Marton.,X
i12286710,"London : Croom Helm ; Totowa, N.J. : Rowman and Littlefield, c1980.",331 D632,,,  -  -    ,0709900325;9780709900320;0847667685 (Rowman & Littlefield) : $11.95;9780847667680 (Rowman & Littlefield),"Masters and journeymen : a prehistory of industrial relations, 1717-1800 / C.R. Dobson.",X
i1228726x,"Princeton, N.J. : Princeton University Press, [1997] c1957.",321.6094 K16,,,  -  -    ,0691017042 (pbk.);9780691017044 (pbk.);0691020183 (pbk.);9780691020181 (pbk.);0691071209;9780691071206,The king's two bodies : a study in mediaeval political theology / by Ernst H. Kantorowicz ; with a new preface by William Chester Jordan.,X
i12295206,"Washington, DC : Island Press, c2008.",333.790973 I59,,,  -  -    ,9781597261753 (hc : alk. paper);1597261750,"Apollo's fire : igniting America's clean-energy economy / Jay Inslee, Bracken Hendricks; foreword by Bill Clinton.",
i12306678,"New York ; London : New York University Press, c2010.",261.8 P141,,,  -  -    ,9780814767627 (cl : alk. paper);0814767621;9780814767641;0814767648,Empire of sacrifice : the religious origins of American violence / Jon Pahl.,
i12306903,"New York : Scribner, 2010.",388.109 B747J,,,  -  -    ,9781416586142 (hardcover);1416586148 (hardcover);9781416586159 (trade pbk.);1416586156 (trade pbk.);9781439176108 (ebook);1439176108 (ebook),"The King's best highway : the story of the post road from Boston to New York, the forgotten road that made America / Eric Jaffe.",X
i12307658,"Washington, D.C. (1619 Massachusetts Ave., NW, Washington 20036) : National Forest Products Association, c1986.",691.1 N277,,,  -  -    ,,"Wood structural design data : a manual for architects, builders, engineers, and other concerned with wood construction.",ONLY PRATT
